Institute ID,Institute Name,TLR,RPC,GO,OI,PERCEPTION,City,State,Score,Rank,Year,Institute_ID,UG_Students,Total_Students,Capital_Expenditure,Operational_Expenditure,Total_Expenditure,WOS_Publications,WOS_Citations,Scopus_Publications
NIRF-ENGG-INF-77,"Indian Institute Of Technology, Madras",88.26,94.02,81.81,86.11,98.0,Chennai,Tamil Nadu,89.41,1,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-312,"Indian Institute Of Technology, Bombay",85.93,94.14,84.97,74.84,99.0,Bombay,Maharashtra,87.66,2,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-300,"Indian Institute Of Technology, Kharagpur",76.23,92.68,83.95,78.05,97.0,Kharagpur,West Bengal,83.91,3,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-79,"Indian Institute Of Technology, Delhi",80.27,91.62,74.72,66.17,98.0,New Delhi,Delhi,82.02,4,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-228,"Indian Institute Of Technology, Kanpur",66.08,93.52,85.62,70.59,98.0,Kanpur,Uttar Pradesh,81.07,5,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-78,"Indian Institute Of Technology, Roorkee",67.83,83.5,81.61,76.59,96.0,Roorkee,Uttarakhand,78.68,6,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-345,"Indian Institute Of Technology, Hyderabad",76.76,76.83,80.89,63.76,95.0,Hyderabad,Telangana,77.22,7,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-298,"Indian Institute Of Technology, Gandhinagar",80.36,72.09,64.91,71.94,96.0,Ahmedabad,Gujarat,75.2,8,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-340,"Indian Institute Of Technology, Ropar-Rupnagar",89.96,73.56,86.42,60.67,38.0,Rupnagar,Punjab,74.88,9,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-344,"Indian Institute Of Technology, Patna",79.8,68.29,74.13,68.78,93.0,Patna,Bihar,74.68,10,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-299,"Indian Institute Of Technology, North Guwahati",71.92,78.66,71.82,65.62,94.0,Guwahati,Assam,74.62,11,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-370,"National Institute Of Technology, Tiruchirappalli",56.99,80.37,81.5,79.5,92.0,Tiruchirappalli,Tamil Nadu,74.45,12,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-768,Vellore Institute Of Technology,66.95,74.72,77.38,77.11,91.0,Vellore,Tamil Nadu,74.4,13,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-423,"Indian Institute Of Technology (Banaras Hindu University), Varanasi",59.08,80.63,96.8,56.73,96.0,Varanasi,Uttar Pradesh,74.39,14,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-373,Sardar Vallabhbhai National Institute Of Technology,59.02,85.24,78.43,68.81,83.0,Surat,Gujarat,73.13,15,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-346,"Indian Institute Of Technology, Indore",86.75,75.78,89.85,39.23,46.0,Indore,Madhya Pradesh,72.0,16,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2451694143,Birla Institute Of Technology,55.39,81.06,82.47,65.5,90.0,RANCHI,Jharkhand,71.8,17,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-225,"Visvesvaraya National Institute Of Technology, Nagpur (Deemed University)-Nagpur",59.98,73.64,69.05,82.7,85.0,Nagpur,Maharashtra,71.29,18,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-140,"National Institute Of Technology, Rourkela-Rourkela",60.78,75.69,81.49,73.21,74.0,Rourkela,Odisha,70.8,19,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-NEW11,"Indian Institute Of Engineering Science And Technology, Shibpur",57.76,83.07,76.07,59.5,87.0,Howrah,West Bengal,70.35,20,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-338,"Indian Institute Of Technology, Mandi",85.83,70.35,81.05,47.29,43.0,Mandi,Himachal Pradesh,70.32,20,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2453839794,"College Of Engineering, Pune",58.61,66.4,82.92,74.67,95.0,PUNE,Maharashtra,69.71,21,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-363,"National Institute Of Technology, Karnataka-Mangalore",60.26,67.86,77.29,70.22,88.0,Mangalore,Karnataka,68.95,22,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-357,Motilal Nehru National Institute Of Technology,54.63,72.07,74.08,75.04,82.0,Allahabad,Uttar Pradesh,67.94,23,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2451585489,Psg College Of Technology-Coimbatore,56.72,64.67,77.3,72.1,94.0,COIMBATORE,Tamil Nadu,67.8,24,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-301,"Indian Institute Of Technology, Jodhpur",73.02,66.41,60.71,60.11,86.0,Jodhpur,Rajasthan,67.68,25,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-296,"Indian Institute Of Technology, Bhubaneswar",67.4,75.73,61.06,51.57,85.0,Bhubaneswar,Odisha,67.58,26,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2454118012,Thapar University-Patiala,49.43,78.7,77.69,64.58,83.0,PATIALA,Punjab,67.51,27,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-247,"National Institute Of Technology, Warangal",58.2,71.82,75.41,61.2,82.0,Warangal,Telangana,67.12,28,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2452436680,Thiagarajar College Of Engineering-Madurai,57.93,75.86,80.94,57.91,63.0,MADURAI,Tamil Nadu,66.51,29,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-361,"National Institute Of Technology, Durgapur",49.24,79.62,65.86,66.15,78.0,Durgapur,West Bengal,65.4,30,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2456108684,Amrita School Of Engineering,56.81,63.75,74.02,62.08,75.0,KARUNAGAPALLY,Kerala,63.94,31,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-620,Shanmugha Arts Science Technology & Research Academy (Sastra),60.21,65.55,81.0,58.4,51.0,Thanjavur,Tamil Nadu,63.77,31,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2452855119,Kalinga Institue Of Industrial Technology,60.63,73.91,83.55,70.31,1.0,BHUBANESWAR,Odisha,63.4,32,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2455786386,M. S. Ramaiah Institute Of Technology-Bangalore,40.32,72.19,95.08,66.33,61.0,BANGALORE,Karnataka,63.39,33,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2449931180,Coimbatore Institute Of Technology-Coimbatore,48.31,62.54,82.91,68.54,74.0,COIMBATORE,Tamil Nadu,62.58,34,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-142,"National Institute Of Technology, Calicut",56.09,71.53,72.03,64.42,40.0,Calicut,Kerala,62.26,35,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2451203119,R.V. College Of Engineering-Bengaluru,55.4,65.31,77.86,48.75,76.0,BENGALURU,Karnataka,62.26,35,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-240,"Malaviya National Institute Of Technology, Jaipur",55.13,71.63,74.32,62.16,41.0,Jaipur,Rajasthan,62.14,37,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2519066781,Pec University Of Technology-Chandigarh,62.21,55.58,70.83,55.49,77.0,CHANDIGARH,Chandigarh,61.32,38,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2456080951,Manipal Institute Of Technology,62.58,67.06,65.34,61.72,33.0,MANIPAL,Karnataka,61.15,39,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2455890291,Jamia Millia Islamia (A Central University),47.68,76.73,56.87,47.6,72.0,NEW DELHI,Delhi,60.18,41,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-293,"Dr. B R Ambedkar National Institute Of Technology, Jalandhar",46.65,74.56,81.02,61.7,25.0,Jalandhar,Punjab,59.91,42,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-333,"Indian Institute Of Science Education & Research, Mohali",59.29,82.22,13.39,50.12,83.0,Mohali,Punjab,59.58,43,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-350,Karunya Institute Of Technology And Sciences,55.1,68.79,60.61,78.6,19.0,Coimbatore,Tamil Nadu,59.29,44,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-512,"Institute Of Technology, Nirma University",48.41,54.52,67.95,69.27,81.0,Ahmedabad,Gujarat,59.23,45,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2456278780,Kongu Engineering College,47.51,66.33,77.98,72.56,32.0,PERUNDURAI,Tamil Nadu,59.06,46,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2456274762,sona College Of Technology-Salem,39.04,58.23,66.94,77.41,86.0,SALEM,Tamil Nadu,58.97,47,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-144,"National Institute Of Technology, Kurukshetra",53.15,64.82,78.28,53.95,41.0,Kurukshetra,Haryana,58.89,48,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2452861917,Pondicherry Engineering College,58.68,57.67,71.2,77.49,19.0,PUDUCHERRY,Pondicherry,58.79,49,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2449920071,"Amrita Viswa Vidyapeetham-Amrita Nagar (Po) ,Ettimadai",57.04,53.42,81.38,65.7,36.0,"AMRITA NAGAR (PO) ,ETTIMADAI",Tamil Nadu,58.78,50,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-145,"National Institute Of Technology, Hamirpur",41.6,73.08,77.24,63.3,41.0,Hamirpur,Himachal Pradesh,58.65,51,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-359,"National Institute Of Technology, Agartala",57.4,58.47,75.03,66.24,32.0,Agartala,Tripura,58.63,52,2016,,864.0,1336.0,0.0,0.0,0.0,22.0,157.0,0.0
NIRF-ENGG-1-2456189964,Kumaraguru College Of Technology-Coimbatore,57.49,58.03,69.44,70.34,32.0,COIMBATORE,Tamil Nadu,58.44,53,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-57,B.S. Abdur Rahman Institute Of Science And Technology,61.16,61.37,63.61,65.39,21.0,Chennai,Tamil Nadu,57.8,54,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2455979851,Cochin University Of Science And Technology-Cochin,46.89,72.99,55.16,51.52,66.0,COCHIN,Kerala,57.69,55,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-372,Sant Longowal Institute Of Engineering & Technology-Sangrur,57.24,67.97,55.5,35.4,67.0,Sangrur,Punjab,57.52,56,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-365,"National Institute Of Technology, Meghalaya",73.56,51.98,75.3,38.57,33.0,Shillong,Meghalaya,57.47,57,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2451156700,Itm University - Gwalior (School Of Engineering & Technology)-Gwalior,46.14,58.6,69.8,76.6,47.0,GWALIOR,Madhya Pradesh,57.45,58,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-363,Koneru Lakshmaiah Education Foundation,49.49,61.9,70.43,60.32,49.0,Guntur,Andhra Pradesh,57.37,59,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-321,Jaypee Institute Of Information Technology,45.21,59.86,79.38,69.05,40.0,Noida,Uttar Pradesh,56.79,60,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2454054346,Bharati Vidyapeeth Deemed University College Of Engineering-Pune,55.6,34.04,90.52,75.5,50.0,PUNE,Maharashtra,56.56,61,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2449912182,Bannari Amman Institute Of Technology-Sathyamangalam,51.61,58.11,77.22,62.78,27.0,SATHYAMANGALAM,Tamil Nadu,56.21,62,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-368,"National Institute Of Technology, Raipur",46.48,62.13,75.15,63.84,31.0,Raipur,Chhattisgarh,55.93,63,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2451386658,Vishwakarma Institute Of Technology-Pune,43.67,64.68,77.11,48.56,48.0,PUNE,Maharashtra,55.7,64,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-141,"National Institute Of Technology, Silchar",55.75,58.12,66.08,71.32,12.0,Silchar,Assam,55.49,65,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-516,Noorul Islam Centre For Higher Education,51.73,53.46,50.05,70.4,59.0,Kanyakumari,Tamil Nadu,55.45,66,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-358,"National Institute Of Technology, Srinagar",50.37,59.18,72.01,60.42,33.0,Kashmir,Jammu and Kashmir,55.3,67,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2453375226,"University Institute Of Chemical Technology, North Maharashtra University, Jalgaon",37.05,64.47,67.19,46.69,77.0,JALGAON,Maharashtra,54.91,68,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2451415750,National Institute Of Science & Technology-Berhampur,41.66,50.29,74.67,65.68,63.0,BERHAMPUR,Odisha,54.81,69,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2450669659,Siddaganga Institute Of Technology-Tumkur,52.98,51.91,72.17,66.37,30.0,TUMKUR,Karnataka,54.67,70,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2450577299,Chaitanya Bharathi Institute Of Technology-Hyderabad,44.1,47.74,69.08,64.91,73.0,HYDERABAD,Telangana,54.66,71,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-230,Hindustan Institute Of Technology  And Science (Hits),52.71,41.67,69.01,79.65,42.0,Chennai,Tamil Nadu,54.32,72,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2452919762,Sagi Ramakrishnam Raju Engineering College-Bhimavaram,50.02,48.05,75.83,75.45,23.0,BHIMAVARAM,Andhra Pradesh,54.02,73,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2449860060,C.V.Raman College Of Engineering-Bhubaneswar,46.77,56.85,81.69,55.36,23.0,BHUBANESWAR,Odisha,53.91,74,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2453916713,Kasegaon Education Societys Rajarambapu Institute Of Technology-Islampur,43.98,41.32,73.89,66.09,75.0,ISLAMPUR,Maharashtra,53.69,75,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-404,"National Institute Of Technology, Goa",57.7,38.61,66.13,46.27,85.0,Ponda,Goa,53.65,76,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-424,"Pandit Dwarka Prasad Mishra Indian Institute Of Information Technology, Design And Manufacturing (IIITDM), Jabalpur",47.15,62.91,79.0,54.79,12.0,Jabalpur,Madhya Pradesh,53.37,77,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-362,"National Institute Of Technology, Jamshedpur",36.73,67.7,79.14,48.8,31.0,Jamshedpur,Jharkhand,53.35,78,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2451417043,Institute Of Engineering & Management-Kolkata,43.45,56.73,82.68,58.11,21.0,KOLKATA,West Bengal,53.26,79,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-410,"Indian Institute Of Information Technology, Design & Manufacturing (IIITD&M) Kancheepuram-Chennai",48.23,41.22,86.82,61.99,38.0,Chennai,Tamil Nadu,52.64,80,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2452796944,Centurion Institute Of Technology,50.24,53.01,67.05,75.26,12.0,JATNI,Odisha,52.58,81,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2455130573,College Of Technology And Engineering-Udaipur,53.51,61.8,50.46,49.2,34.0,UDAIPUR,Rajasthan,52.39,82,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2453523111,Veermata Jijabai Technological Institute,32.29,57.85,79.62,59.06,47.0,MUMBAI,Maharashtra,52.17,84,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2450743734,K. K. Wagh Institute Of Engineering Education & Research-Nashik,37.52,45.97,70.43,60.73,80.0,NASHIK,Maharashtra,51.92,85,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2454009090,"Shri Ramdeobaba College Of Engineering And Management, Ramdeo Tekdi, Gittikhadan, Katol Road, Nagpur-Nagpur",46.81,47.19,72.78,61.03,34.0,NAGPUR,Maharashtra,51.5,86,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-367,"National Institute Of Technology, Patna",46.73,52.37,66.9,55.69,37.0,Patna,Bihar,51.08,87,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-773,"Vignan's Foundation For Science, Technology And Research",49.21,50.65,72.09,67.19,0.0,Guntur,Andhra Pradesh,50.65,88,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2453802770,Shri Guru Gobind Singhji Institute Of Engineering And Technology-Nanded,48.74,47.61,67.42,51.75,41.0,NANDED,Maharashtra,50.64,89,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2454313873,Sri Ramakrishna Engineering College-Coimbatore,46.62,56.15,67.8,65.62,6.0,COIMBATORE,Tamil Nadu,50.55,90,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2449883879,Bengal Institute Of Technology,28.7,50.0,92.06,47.01,59.0,KOLKATA,West Bengal,50.33,91,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-INF-408,"National Institute Of Technology, Delhi",41.3,48.26,61.61,67.57,45.0,Delhi,Delhi,50.22,92,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2450722205,Yeshwantrao Chavan College Of Engineering-Nagpur,45.23,39.29,65.99,73.81,46.0,NAGPUR,Maharashtra,50.14,93,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2449936766,Adhiyamaan College Of Engineering (Engineering & Technology),52.0,49.66,54.04,59.65,34.0,HOSUR,Tamil Nadu,50.04,94,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2452443212,"Maharashtra Academy Of Engineering And Educational Research, Mit College Of Engineering, Pune-Pune",38.75,49.01,64.45,66.6,44.0,PUNE,Maharashtra,49.66,95,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2455794950,The National Institute Of Engineering,38.67,46.65,77.95,64.66,35.0,MYSORE,Karnataka,49.514,96,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2453623896,"Government College Of Engineering, Aurangabad (Academic Autonomous)",43.4,49.06,71.34,50.18,43.0,AURANGABAD,Maharashtra,49.511,97,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2449945774,Anand Institute Of Higher Technology,29.71,55.27,78.24,61.62,35.0,CHENNAI,Tamil Nadu,49.41,98,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2454813228,Noida Institute Of Engineering & Technology,44.1,38.54,79.51,69.04,27.0,GAUTAM BUDH NAGAR,Uttar Pradesh,49.24,99,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRF-ENGG-1-2455123470,University Institute Of Chemical Engineering And Technology,39.97,56.55,78.3,51.32,17.0,CHANDIGARH,Chandigarh,49.09,100,2016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18243,Indian Institute of Science Bangalore,83.11,87.59,87.97,61.48,83.33,Bengaluru,Karnataka,83.28,1,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-1-77,Indian Institute of Technology Madras,69.49,72.6,84.02,76.75,68.7,Chennai,Tamil Nadu,73.97,2,2017,IR17-ENGG-1-1-77,3658.0,7048.0,2061030001.0,2488427561.0,4549457562.0,3205.0,10522.0,3191.0
IR17-I-2-18633,Indian Institute of Technology Bombay,64.68,78.14,70.07,65.8,83.44,Mumbai,Maharashtra,71.78,3,2017,IR17-ENGG-2-18633,3762.0,6860.0,562225147.0,2949383268.0,3511608415.0,3186.0,10869.0,3209.0
IR17-I-2-18630,Indian Institute of Technology Kharagpur,55.07,70.46,85.11,72.85,64.72,Kharagpur,West Bengal,68.43,4,2017,IR17-ENGG-2-18630,4620.0,8705.0,1514111580.0,2555660549.0,4069772129.0,3646.0,14354.0,3376.0
IR17-I-2-1-79,Indian Institute of Technology Delhi,55.45,68.48,65.92,68.69,69.53,New Delhi,Delhi,64.18,5,2017,IR17-ENGG-2-1-79,3440.0,5906.0,766477000.0,2640065000.0,3406542000.0,3168.0,13346.0,3075.0
IR17-I-2-1-319,Jawaharlal Nehru University,62.11,33.96,98.71,82.4,47.27,New Delhi,Delhi,61.53,6,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18248,Indian Institute of Technology Kanpur,60.07,62.14,58.34,60.01,63.62,Kanpur,Uttar Pradesh,60.69,7,2017,IR17-ENGG-2-18248,3607.0,5801.0,1931981000.0,1370200000.0,3302181000.0,2271.0,7591.0,2103.0
IR17-I-2-1-251,Indian Institute of Technology Guwahati,65.53,47.46,78.28,79.28,28.79,Guwahati,Assam,60.37,8,2017,IR17-ENGG-2-1-251,2436.0,4049.0,1661069660.0,1095157676.0,2756227336.0,1688.0,6010.0,1668.0
IR17-I-2-18677,Indian Institute of Technology Roorkee,52.24,56.6,83.38,72.7,32.38,Roorkee,Uttarakhand,59.84,9,2017,IR17-ENGG-2-18677,4079.0,6719.0,1397576000.0,1407516000.0,2805092000.0,2446.0,10219.0,2434.0
IR17-I-2-18500,Banaras Hindu University,47.85,49.96,94.36,62.97,44.01,Varanasi,Uttar Pradesh,58.92,10,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-30673,Jawaharlal Nehru Centre for Advanced Scientific Research,78.28,51.93,68.79,47.44,6.92,Bengaluru,Karnataka,58.25,11,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-10326,Jadavpur University,48.64,54.09,91.42,53.37,28.81,Kolkata,West Bengal,57.32,12,2017,IR17-ENGG-2-10326,4085.0,5672.0,162985776.0,774936509.0,937922285.0,2293.0,7153.0,2507.0
IR17-I-2-18292,Anna University,46.25,54.58,79.31,60.01,43.94,Chennai,Tamil Nadu,56.5,13,2017,IR17-ENGG-2-18292,5491.0,7702.0,150703000.0,1268590000.0,1419293000.0,2884.0,8073.0,4536.0
IR17-I-2-1-2813521158,University of Hyderabad,57.3,42.77,78.79,78.13,27.06,Hyderabad,Telangana,56.3,14,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18552,University of Delhi,43.48,56.61,82.06,58.6,30.76,Delhi,Delhi,55.37,15,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18267,Amrita Vishwa Vidyapeetham,62.9,39.49,65.77,82.17,26.12,Coimbatore,Tamil Nadu,54.7,16,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-18698,Indian Institute of Management Ahmedabad,78.14,13.85,62.91,80.97,59.91,Ahmedabad,Gujarat,54.27,17,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-618,Savitribai Phule Pune University,56.39,35.03,85.13,72.26,11.2,Pune,Maharashtra,52.81,18,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18189,Aligarh Muslim University,58.56,36.2,87.43,51.55,16.62,Aligarh,Uttar Pradesh,52.74,19,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-2814289415,Jamia Millia Islamia,58.98,27.99,81.63,83.55,9.73,New Delhi,Delhi,51.75,20,2017,IR17-ENGG-1-10356,1351.0,1726.0,23047406.0,169048250.0,192095656.0,574.0,1922.0,628.0
IR17-I-2-18599,Birla Institute of Technology & Science -Pilani,54.83,31.26,73.88,58.5,49.96,Pilani,Rajasthan,51.46,21,2017,IR17-ENGG-2-18599,7483.0,8067.0,305904925.0,2293891619.0,2599796544.0,939.0,2442.0,975.0
IR17-I-2-18572,Vellore Institute of Technology,41.65,42.87,75.57,75.99,32.95,Vellore,Tamil Nadu,51.36,22,2017,IR17-ENGG-2-18572,14995.0,17441.0,340287032.0,2886179252.0,3226466284.0,1986.0,4510.0,3664.0
